Training-Mode,value
University,30.0
University,10.0
University,0.0
University,0.0
University,0.0
University,50.0
University,30.0
University,0.0
University,10.0
University,90.0
University,100.0
University,50.0
University,40.0
University,20.0
University,70.0
University,0.0
University,20.0
University,40.0
University,60.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,20.0
University,0.0
University,50.0
University,0.0
University,50.0
University,30.0
University,70.0
University,30.0
University,0.0
University,10.0
University,20.0
University,0.0
University,80.0
University,10.0
University,0.0
University,15.0
University,0.0
University,0.0
University,6.0
University,50.0
University,20.0
University,0.0
University,50.0
University,0.0
University,50.0
University,10.0
University,5.0
University,80.0
University,0.0
University,0.0
University,0.0
University,60.0
University,20.0
University,75.0
University,0.0
University,0.0
University,20.0
University,20.0
University,0.0
University,30.0
University,0.0
University,0.0
University,50.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,80.0
University,0.0
University,40.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,90.0
University,0.0
University,5.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,70.0
University,5.0
University,30.0
University,0.0
University,30.0
University,0.0
University,40.0
University,25.0
University,0.0
University,25.0
University,0.0
University,0.0
University,0.0
University,70.0
University,0.0
University,0.0
University,0.0
University,0.0
University,50.0
University,34.0
University,75.0
University,0.0
University,40.0
University,0.0
University,60.0
University,0.0
University,5.0
University,10.0
University,0.0
University,25.0
University,25.0
University,50.0
University,0.0
University,20.0
University,0.0
University,20.0
University,0.0
University,10.0
University,0.0
University,0.0
University,20.0
University,0.0
University,50.0
University,10.0
University,0.0
University,25.0
University,30.0
University,10.0
University,0.0
University,15.0
University,85.0
University,0.0
University,75.0
University,0.0
University,80.0
University,40.0
University,70.0
University,0.0
University,70.0
University,0.0
University,100.0
University,0.0
University,0.0
University,40.0
University,0.0
University,30.0
University,20.0
University,10.0
University,0.0
University,20.0
University,20.0
University,0.0
University,5.0
University,30.0
University,70.0
University,0.0
University,20.0
University,40.0
University,10.0
University,100.0
University,0.0
University,40.0
University,90.0
University,5.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,0.0
University,80.0
University,0.0
University,30.0
University,3.0
University,0.0
University,0.0
University,20.0
University,20.0
University,0.0
University,8.0
University,0.0
University,0.0
University,0.0
University,80.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,20.0
University,0.0
University,60.0
University,15.0
University,0.0
University,5.0
University,50.0
University,10.0
University,50.0
University,0.0
University,10.0
University,0.0
University,10.0
University,10.0
University,30.0
University,40.0
University,0.0
University,0.0
University,100.0
University,20.0
University,10.0
University,30.0
University,60.0
University,0.0
University,5.0
University,0.0
University,30.0
University,0.0
University,5.0
University,0.0
University,65.0
University,0.0
University,0.0
University,30.0
University,0.0
University,50.0
University,0.0
University,60.0
University,100.0
University,5.0
University,0.0
University,30.0
University,20.0
University,0.0
University,0.0
University,25.0
University,60.0
University,60.0
University,0.0
University,70.0
University,0.0
University,0.0
University,0.0
University,0.0
University,19.0
University,25.0
University,0.0
University,0.0
University,90.0
University,0.0
University,0.0
University,0.0
University,0.0
University,85.0
University,90.0
University,20.0
University,100.0
University,0.0
University,40.0
University,80.0
University,0.0
University,0.0
University,30.0
University,50.0
University,20.0
University,0.0
University,20.0
University,0.0
University,80.0
University,0.0
University,0.0
University,10.0
University,0.0
University,50.0
University,10.0
University,50.0
University,0.0
University,20.0
University,50.0
University,30.0
University,50.0
University,0.0
University,50.0
University,0.0
University,10.0
University,40.0
University,20.0
University,0.0
University,60.0
University,0.0
University,40.0
University,5.0
University,0.0
University,10.0
University,0.0
University,20.0
University,0.0
University,0.0
University,60.0
University,0.0
University,100.0
University,50.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,70.0
University,5.0
University,0.0
University,10.0
University,0.0
University,80.0
University,50.0
University,0.0
University,15.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,15.0
University,85.0
University,30.0
University,30.0
University,0.0
University,65.0
University,20.0
University,50.0
University,15.0
University,30.0
University,10.0
University,40.0
University,0.0
University,0.0
University,0.0
University,5.0
University,0.0
University,20.0
University,0.0
University,20.0
University,80.0
University,0.0
University,0.0
University,0.0
University,0.0
University,50.0
University,0.0
University,40.0
University,20.0
University,40.0
University,0.0
University,20.0
University,0.0
University,50.0
University,0.0
University,25.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,25.0
University,70.0
University,50.0
University,30.0
University,15.0
University,60.0
University,100.0
University,0.0
University,5.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,90.0
University,10.0
University,25.0
University,10.0
University,0.0
University,0.0
University,0.0
University,25.0
University,13.0
University,0.0
University,80.0
University,97.0
University,0.0
University,10.0
University,15.0
University,10.0
University,0.0
University,0.0
University,5.0
University,10.0
University,75.0
University,10.0
University,60.0
University,30.0
University,0.0
University,60.0
University,0.0
University,0.0
University,10.0
University,30.0
University,0.0
University,50.0
University,0.0
University,0.0
University,0.0
University,0.0
University,19.0
University,10.0
University,40.0
University,10.0
University,45.0
University,20.0
University,85.0
University,0.0
University,0.0
University,60.0
University,10.0
University,0.0
University,0.0
University,50.0
University,20.0
University,0.0
University,50.0
University,25.0
University,50.0
University,0.0
University,0.0
University,25.0
University,0.0
University,20.0
University,0.0
University,5.0
University,0.0
University,100.0
University,10.0
University,0.0
University,15.0
University,0.0
University,0.0
University,0.0
University,5.0
University,10.0
University,20.0
University,50.0
University,5.0
University,45.0
University,0.0
University,0.0
University,25.0
University,60.0
University,0.0
University,0.0
University,0.0
University,10.0
University,20.0
University,10.0
University,0.0
University,40.0
University,0.0
University,0.0
University,50.0
University,10.0
University,40.0
University,10.0
University,30.0
University,25.0
University,0.0
University,90.0
University,2.0
University,0.0
University,10.0
University,0.0
University,10.0
University,60.0
University,80.0
University,5.0
University,30.0
University,10.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,100.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,60.0
University,5.0
University,20.0
University,0.0
University,0.0
University,80.0
University,80.0
University,0.0
University,0.0
University,25.0
University,5.0
University,0.0
University,65.0
University,20.0
University,0.0
University,0.0
University,25.0
University,0.0
University,20.0
University,80.0
University,0.0
University,30.0
University,30.0
University,0.0
University,60.0
University,0.0
University,30.0
University,60.0
University,35.0
University,50.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,10.0
University,25.0
University,0.0
University,0.0
University,10.0
University,50.0
University,15.0
University,0.0
University,20.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,40.0
University,0.0
University,25.0
University,60.0
University,0.0
University,0.0
University,30.0
University,80.0
University,0.0
University,40.0
University,0.0
University,0.0
University,15.0
University,20.0
University,80.0
University,60.0
University,35.0
University,0.0
University,0.0
University,40.0
University,0.0
University,0.0
University,30.0
University,0.0
University,15.0
University,50.0
University,0.0
University,0.0
University,10.0
University,0.0
University,80.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,25.0
University,20.0
University,20.0
University,0.0
University,50.0
University,10.0
University,40.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,10.0
University,0.0
University,30.0
University,70.0
University,70.0
University,20.0
University,70.0
University,0.0
University,100.0
University,20.0
University,0.0
University,10.0
University,0.0
University,2.0
University,75.0
University,0.0
University,0.0
University,88.0
University,70.0
University,35.0
University,0.0
University,10.0
University,10.0
University,40.0
University,100.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,30.0
University,10.0
University,5.0
University,0.0
University,75.0
University,0.0
University,25.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,70.0
University,60.0
University,0.0
University,0.0
University,100.0
University,0.0
University,0.0
University,50.0
University,55.0
University,50.0
University,10.0
University,100.0
University,50.0
University,0.0
University,0.0
University,0.0
University,0.0
University,50.0
University,70.0
University,0.0
University,30.0
University,0.0
University,20.0
University,30.0
University,0.0
University,45.0
University,0.0
University,15.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,10.0
University,1.0
University,30.0
University,0.0
University,20.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,35.0
University,70.0
University,0.0
University,60.0
University,0.0
University,0.0
University,80.0
University,50.0
University,0.0
University,50.0
University,0.0
University,0.0
University,20.0
University,50.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,70.0
University,25.0
University,10.0
University,65.0
University,0.0
University,45.0
University,50.0
University,0.0
University,30.0
University,0.0
University,20.0
University,40.0
University,0.0
University,0.0
University,30.0
University,100.0
University,0.0
University,55.0
University,10.0
University,0.0
University,0.0
University,25.0
University,0.0
University,5.0
University,40.0
University,10.0
University,10.0
University,15.0
University,10.0
University,0.0
University,0.0
University,10.0
University,100.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,30.0
University,40.0
University,30.0
University,0.0
University,0.0
University,100.0
University,0.0
University,20.0
University,0.0
University,5.0
University,50.0
University,10.0
University,20.0
University,30.0
University,10.0
University,95.0
University,35.0
University,0.0
University,60.0
University,35.0
University,0.0
University,0.0
University,30.0
University,0.0
University,20.0
University,25.0
University,0.0
University,0.0
University,0.0
University,20.0
University,10.0
University,0.0
University,5.0
University,60.0
University,30.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,10.0
University,0.0
University,0.0
University,60.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,65.0
University,20.0
University,0.0
University,0.0
University,10.0
University,50.0
University,0.0
University,5.0
University,80.0
University,20.0
University,40.0
University,0.0
University,0.0
University,40.0
University,0.0
University,0.0
University,0.0
University,20.0
University,50.0
University,0.0
University,0.0
University,15.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,80.0
University,20.0
University,70.0
University,0.0
University,5.0
University,10.0
University,30.0
University,60.0
University,0.0
University,0.0
University,100.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,20.0
University,0.0
University,5.0
University,60.0
University,0.0
University,10.0
University,0.0
University,90.0
University,0.0
University,60.0
University,20.0
University,0.0
University,30.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,25.0
University,50.0
University,70.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,0.0
University,20.0
University,0.0
University,40.0
University,0.0
University,0.0
University,5.0
University,0.0
University,20.0
University,15.0
University,40.0
University,10.0
University,0.0
University,30.0
University,0.0
University,10.0
University,0.0
University,30.0
University,50.0
University,20.0
University,0.0
University,40.0
University,0.0
University,20.0
University,0.0
University,0.0
University,10.0
University,5.0
University,0.0
University,0.0
University,40.0
University,5.0
University,0.0
University,80.0
University,0.0
University,5.0
University,50.0
University,0.0
University,70.0
University,0.0
University,50.0
University,20.0
University,20.0
University,0.0
University,30.0
University,45.0
University,0.0
University,40.0
University,0.0
University,0.0
University,30.0
University,50.0
University,0.0
University,1.0
University,10.0
University,20.0
University,0.0
University,10.0
University,70.0
University,0.0
University,7.0
University,80.0
University,10.0
University,0.0
University,0.0
University,15.0
University,0.0
University,15.0
University,5.0
University,0.0
University,90.0
University,70.0
University,20.0
University,0.0
University,0.0
University,10.0
University,20.0
University,25.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,10.0
University,80.0
University,60.0
University,0.0
University,0.0
University,60.0
University,30.0
University,10.0
University,20.0
University,30.0
University,20.0
University,50.0
University,0.0
University,20.0
University,0.0
University,0.0
University,10.0
University,30.0
University,10.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,31.0
University,50.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,20.0
University,0.0
University,10.0
University,55.0
University,0.0
University,0.0
University,20.0
University,15.0
University,10.0
University,60.0
University,0.0
University,0.0
University,0.0
University,35.0
University,0.0
University,50.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,60.0
University,10.0
University,20.0
University,30.0
University,0.0
University,70.0
University,20.0
University,10.0
University,0.0
University,20.0
University,0.0
University,10.0
University,15.0
University,35.0
University,0.0
University,60.0
University,30.0
University,0.0
University,0.0
University,60.0
University,20.0
University,20.0
University,0.0
University,20.0
University,80.0
University,0.0
University,0.0
University,0.0
University,100.0
University,10.0
University,40.0
University,0.0
University,0.0
University,10.0
University,60.0
University,0.0
University,0.0
University,80.0
University,0.0
University,20.0
University,10.0
University,5.0
University,0.0
University,20.0
University,0.0
University,0.0
University,70.0
University,40.0
University,30.0
University,80.0
University,5.0
University,20.0
University,20.0
University,0.0
University,5.0
University,10.0
University,0.0
University,50.0
University,50.0
University,20.0
University,0.0
University,0.0
University,0.0
University,10.0
University,85.0
University,0.0
University,0.0
University,0.0
University,50.0
University,10.0
University,70.0
University,0.0
University,10.0
University,0.0
University,0.0
University,70.0
University,15.0
University,0.0
University,0.0
University,0.0
University,5.0
University,10.0
University,30.0
University,0.0
University,0.0
University,0.0
University,5.0
University,30.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,30.0
University,30.0
University,65.0
University,0.0
University,30.0
University,40.0
University,0.0
University,0.0
University,0.0
University,15.0
University,5.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,50.0
University,15.0
University,10.0
University,0.0
University,0.0
University,35.0
University,100.0
University,50.0
University,10.0
University,10.0
University,10.0
University,0.0
University,30.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,50.0
University,50.0
University,0.0
University,80.0
University,0.0
University,20.0
University,60.0
University,30.0
University,35.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,30.0
University,85.0
University,0.0
University,0.0
University,60.0
University,30.0
University,80.0
University,0.0
University,30.0
University,75.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,40.0
University,0.0
University,20.0
University,80.0
University,0.0
University,0.0
University,15.0
University,0.0
University,0.0
University,30.0
University,10.0
University,5.0
University,20.0
University,0.0
University,0.0
University,10.0
University,30.0
University,70.0
University,0.0
University,0.0
University,50.0
University,0.0
University,70.0
University,15.0
University,0.0
University,80.0
University,0.0
University,20.0
University,10.0
University,0.0
University,0.0
University,40.0
University,5.0
University,60.0
University,0.0
University,0.0
University,100.0
University,0.0
University,30.0
University,0.0
University,20.0
University,30.0
University,20.0
University,25.0
University,80.0
University,50.0
University,10.0
University,30.0
University,20.0
University,80.0
University,10.0
University,0.0
University,10.0
University,40.0
University,100.0
University,50.0
University,0.0
University,20.0
University,0.0
University,0.0
University,20.0
University,40.0
University,0.0
University,0.0
University,50.0
University,0.0
University,40.0
University,50.0
University,100.0
University,50.0
University,0.0
University,20.0
University,80.0
University,0.0
University,15.0
University,0.0
University,0.0
University,0.0
University,95.0
University,0.0
University,0.0
University,0.0
University,75.0
University,0.0
University,15.0
University,45.0
University,0.0
University,0.0
University,30.0
University,0.0
University,5.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,10.0
University,60.0
University,0.0
University,0.0
University,25.0
University,0.0
University,0.0
University,100.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,0.0
University,5.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,25.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,50.0
University,60.0
University,40.0
University,30.0
University,0.0
University,50.0
University,70.0
University,25.0
University,0.0
University,0.0
University,0.0
University,50.0
University,0.0
University,0.0
University,0.0
University,20.0
University,30.0
University,20.0
University,50.0
University,0.0
University,15.0
University,40.0
University,0.0
University,10.0
University,0.0
University,50.0
University,95.0
University,10.0
University,30.0
University,0.0
University,50.0
University,0.0
University,0.0
University,5.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,50.0
University,10.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,10.0
University,0.0
University,20.0
University,10.0
University,0.0
University,10.0
University,0.0
University,30.0
University,30.0
University,0.0
University,0.0
University,10.0
University,0.0
University,5.0
University,1.0
University,0.0
University,30.0
University,0.0
University,50.0
University,15.0
University,5.0
University,0.0
University,50.0
University,0.0
University,0.0
University,20.0
University,0.0
University,0.0
University,50.0
University,0.0
University,20.0
University,5.0
University,60.0
University,30.0
University,0.0
University,0.0
University,10.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,10.0
University,5.0
University,0.0
University,0.0
University,50.0
University,0.0
University,0.0
University,0.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,25.0
University,80.0
University,20.0
University,100.0
University,0.0
University,0.0
University,75.0
University,0.0
University,0.0
University,10.0
University,50.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,70.0
University,0.0
University,30.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,0.0
University,20.0
University,0.0
University,5.0
University,0.0
University,15.0
University,0.0
University,20.0
University,10.0
University,20.0
University,0.0
University,30.0
University,10.0
University,50.0
University,50.0
University,0.0
University,100.0
University,20.0
University,0.0
University,80.0
University,20.0
University,20.0
University,0.0
University,0.0
University,15.0
University,35.0
University,35.0
University,20.0
University,20.0
University,50.0
University,0.0
University,0.0
University,10.0
University,50.0
University,0.0
University,50.0
University,0.0
University,60.0
University,0.0
University,0.0
University,30.0
University,25.0
University,0.0
University,0.0
University,50.0
University,90.0
University,50.0
University,100.0
University,15.0
University,0.0
University,10.0
University,45.0
University,0.0
University,0.0
University,0.0
University,60.0
University,30.0
University,0.0
University,70.0
University,0.0
University,100.0
University,75.0
University,10.0
University,0.0
University,40.0
University,20.0
University,0.0
University,80.0
University,0.0
University,20.0
University,35.0
University,35.0
University,0.0
University,70.0
University,80.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,0.0
University,100.0
University,0.0
University,10.0
University,0.0
University,0.0
University,50.0
University,5.0
University,70.0
University,0.0
University,30.0
University,10.0
University,0.0
University,10.0
University,0.0
University,0.0
University,20.0
University,20.0
University,25.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,60.0
University,23.0
University,65.0
University,20.0
University,25.0
University,0.0
University,0.0
University,30.0
University,70.0
University,5.0
University,0.0
University,35.0
University,0.0
University,0.0
University,50.0
University,50.0
University,0.0
University,0.0
University,0.0
University,10.0
University,25.0
University,30.0
University,0.0
University,0.0
University,25.0
University,50.0
University,20.0
University,10.0
University,20.0
University,20.0
University,60.0
University,30.0
University,0.0
University,0.0
University,50.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,60.0
University,20.0
University,0.0
University,40.0
University,60.0
University,0.0
University,0.0
University,30.0
University,10.0
University,20.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,35.0
University,50.0
University,0.0
University,10.0
University,0.0
University,0.0
University,25.0
University,0.0
University,70.0
University,10.0
University,20.0
University,2.0
University,20.0
University,100.0
University,25.0
University,50.0
University,30.0
University,50.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,15.0
University,0.0
University,30.0
University,30.0
University,20.0
University,30.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,50.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,80.0
University,0.0
University,0.0
University,0.0
University,20.0
University,10.0
University,0.0
University,0.0
University,0.0
University,50.0
University,20.0
University,95.0
University,0.0
University,20.0
University,80.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,100.0
University,10.0
University,0.0
University,0.0
University,0.0
University,10.0
University,20.0
University,20.0
University,20.0
University,0.0
University,0.0
University,0.0
University,70.0
University,0.0
University,0.0
University,40.0
University,20.0
University,20.0
University,0.0
University,0.0
University,10.0
University,20.0
University,5.0
University,0.0
University,95.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,80.0
University,20.0
University,0.0
University,0.0
University,10.0
University,50.0
University,0.0
University,10.0
University,20.0
University,0.0
University,40.0
University,0.0
University,0.0
University,15.0
University,0.0
University,100.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,5.0
University,100.0
University,0.0
University,0.0
University,0.0
University,10.0
University,30.0
University,0.0
University,25.0
University,0.0
University,25.0
University,8.0
University,0.0
University,40.0
University,0.0
University,0.0
University,0.0
University,20.0
University,5.0
University,50.0
University,20.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,20.0
University,20.0
University,0.0
University,10.0
University,10.0
University,10.0
University,0.0
University,50.0
University,0.0
University,0.0
University,5.0
University,10.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,30.0
University,10.0
University,80.0
University,0.0
University,0.0
University,0.0
University,0.0
University,50.0
University,0.0
University,10.0
University,0.0
University,0.0
University,60.0
University,60.0
University,70.0
University,0.0
University,40.0
University,70.0
University,0.0
University,20.0
University,90.0
University,5.0
University,10.0
University,50.0
University,50.0
University,20.0
University,0.0
University,5.0
University,5.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,40.0
University,10.0
University,15.0
University,0.0
University,0.0
University,0.0
University,85.0
University,0.0
University,0.0
University,10.0
University,5.0
University,0.0
University,30.0
University,30.0
University,0.0
University,100.0
University,30.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,20.0
University,20.0
University,70.0
University,0.0
University,0.0
University,99.0
University,0.0
University,50.0
University,0.0
University,5.0
University,50.0
University,10.0
University,40.0
University,0.0
University,40.0
University,10.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,10.0
University,0.0
University,65.0
University,15.0
University,0.0
University,0.0
University,50.0
University,30.0
University,10.0
University,90.0
University,60.0
University,50.0
University,0.0
University,30.0
University,30.0
University,50.0
University,20.0
University,0.0
University,0.0
University,0.0
University,0.0
University,40.0
University,0.0
University,40.0
University,0.0
University,100.0
University,30.0
University,0.0
University,30.0
University,0.0
University,100.0
University,45.0
University,0.0
University,0.0
University,20.0
University,10.0
University,0.0
University,30.0
University,0.0
University,0.0
University,50.0
University,10.0
University,10.0
University,40.0
University,0.0
University,0.0
University,0.0
University,0.0
University,70.0
University,20.0
University,15.0
University,0.0
University,0.0
University,0.0
University,15.0
University,60.0
University,0.0
University,20.0
University,10.0
University,5.0
University,0.0
University,99.99
University,0.0
University,0.0
University,20.0
University,10.0
University,20.0
University,100.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,25.0
University,0.0
University,70.0
University,60.0
University,15.0
University,100.0
University,20.0
University,20.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,50.0
University,0.0
University,0.0
University,5.0
University,20.0
University,10.0
University,0.0
University,10.0
University,10.0
University,0.0
University,0.0
University,0.0
University,20.0
University,20.0
University,10.0
University,100.0
University,0.0
University,0.0
University,20.0
University,30.0
University,0.0
University,100.0
University,0.0
University,90.0
University,0.0
University,30.0
University,60.0
University,60.0
University,0.0
University,0.0
University,25.0
University,80.0
University,10.0
University,0.0
University,80.0
University,0.0
University,40.0
University,0.0
University,0.0
University,35.0
University,20.0
University,0.0
University,60.0
University,0.0
University,25.0
University,10.0
University,25.0
University,0.0
University,0.0
University,5.0
University,5.0
University,15.0
University,0.0
University,30.0
University,5.0
University,50.0
University,10.0
University,0.0
University,40.0
University,10.0
University,20.0
University,0.0
University,20.0
University,50.0
University,0.0
University,5.0
University,60.0
University,30.0
University,0.0
University,5.0
University,20.0
University,0.0
University,0.0
University,0.0
University,10.0
University,30.0
University,50.0
University,0.0
University,10.0
University,0.0
University,100.0
University,50.0
University,30.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,30.0
University,80.0
University,0.0
University,10.0
University,40.0
University,10.0
University,40.0
University,0.0
University,100.0
University,40.0
University,30.0
University,40.0
University,10.0
University,40.0
University,0.0
University,20.0
University,40.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,40.0
University,0.0
University,0.0
University,20.0
University,10.0
University,100.0
University,35.0
University,0.0
University,60.0
University,80.0
University,0.0
University,0.0
University,20.0
University,30.0
University,0.0
University,5.0
University,0.0
University,15.0
University,20.0
University,20.0
University,30.0
University,0.0
University,100.0
University,25.0
University,70.0
University,15.0
University,25.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,20.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,30.0
University,50.0
University,70.0
University,0.0
University,0.0
University,10.0
University,60.0
University,30.0
University,10.0
University,0.0
University,0.0
University,20.0
University,20.0
University,0.0
University,10.0
University,10.0
University,0.0
University,10.0
University,0.0
University,0.0
University,60.0
University,20.0
University,40.0
University,50.0
University,10.0
University,0.0
University,0.0
University,75.0
University,40.0
University,10.0
University,40.0
University,0.0
University,35.0
University,70.0
University,30.0
University,15.0
University,25.0
University,0.0
University,0.0
University,50.0
University,45.0
University,10.0
University,0.0
University,20.0
University,10.0
University,20.0
University,0.0
University,0.0
University,0.0
University,50.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,90.0
University,0.0
University,75.0
University,30.0
University,35.0
University,50.0
University,0.0
University,60.0
University,100.0
University,30.0
University,0.0
University,10.0
University,70.0
University,0.0
University,15.0
University,20.0
University,30.0
University,25.0
University,60.0
University,1.0
University,20.0
University,0.0
University,50.0
University,20.0
University,10.0
University,5.0
University,0.0
University,15.0
University,10.0
University,0.0
University,50.0
University,10.0
University,60.0
University,0.0
University,70.0
University,0.0
University,0.0
University,50.0
University,20.0
University,30.0
University,90.0
University,75.0
University,25.0
University,0.0
University,35.0
University,25.0
University,0.0
University,0.0
University,20.0
University,0.0
University,75.0
University,0.0
University,0.0
University,20.0
University,100.0
University,20.0
University,0.0
University,85.0
University,5.0
University,5.0
University,30.0
University,45.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,20.0
University,80.0
University,10.0
University,40.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,0.0
University,0.0
University,20.0
University,0.0
University,0.0
University,100.0
University,85.0
University,0.0
University,0.0
University,0.0
University,0.0
University,0.0
University,70.0
University,0.0
University,20.0
University,0.0
University,10.0
University,0.0
University,30.0
University,0.0
University,0.0
University,0.0
University,50.0
University,0.0
University,5.0
University,90.0
University,0.0
University,0.0
University,0.0
University,60.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,0.0
University,40.0
University,90.0
University,50.0
University,0.0
University,15.0
University,0.0
University,0.0
University,0.0
University,0.0
University,30.0
University,0.0
University,0.0
University,15.0
University,20.0
University,0.0
University,20.0
University,0.0
University,20.0
University,10.0
University,0.0
University,30.0
University,0.0
University,100.0
University,0.0
University,5.0
University,10.0
University,0.0
University,0.0
University,0.0
University,0.0
University,10.0
University,20.0
University,100.0
University,0.0
University,0.0
University,0.0
University,0.0
